"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.16,7000001,0,0,"gfmla","naive",0.665332065952616,0.0293128169598119,0.0294040963297968
400,30,0.16,7000001,0,0,"gfmla","oracle",0.764967882496732,0.0293064717694749,0.0294344381085421
400,30,0.16,7000001,0,0,"gfmla","mccs",0.751221943128344,0.0339353909120376,0.0340279359482936
400,30,0.16,7000001,0,0,"ipw","naive",0.666895884024163,0.0363558263802422,0.0372046067757054
400,30,0.16,7000001,0,0,"ipw","oracle",0.719980952332827,0.0375620833105778,0.0386696969064831
400,30,0.16,7000001,0,0,"ipw","mccs",0.75500930288915,0.0421716609917266,0.043204121471899
400,30,0.16,7000001,0,0,"dr","naive",0.67931584387613,0.031715069713961,0.0321225291961264
400,30,0.16,7000001,0,0,"dr","oracle",0.769033420261217,0.0314568135093611,0.0318601469607306
400,30,0.16,7000001,0,0,"dr","mccs",0.78094981075009,0.0378786619470502,0.038383791465084
400,30,0.16,7000001,1,0,"gfmla","naive",0.665332065952616,0.0293128169598119,0.0294040963297968
400,30,0.16,7000001,1,0,"gfmla","oracle",0.764967882496732,0.0293064717694749,0.0294344381085421
400,30,0.16,7000001,1,0,"gfmla","mccs",0.751221943128344,0.0339353909120376,0.0340279359482936
400,30,0.16,7000001,1,0,"ipw","naive",0.615987095588066,0.0351997556309057,0.035638796640095
400,30,0.16,7000001,1,0,"ipw","oracle",0.672674559566115,0.0347376387412814,0.0354693087963733
400,30,0.16,7000001,1,0,"ipw","mccs",0.683723644904428,0.0414250966361594,0.042031764152306
400,30,0.16,7000001,1,0,"dr","naive",0.665342953474288,0.0337790912777555,0.034286077049422
400,30,0.16,7000001,1,0,"dr","oracle",0.761404796190664,0.0318563679385751,0.032300774017459
400,30,0.16,7000001,1,0,"dr","mccs",0.759621675370268,0.0406286915959862,0.0414265905781024
400,30,0.16,7000001,0,1,"gfmla","naive",0.635363376515674,0.032586575780649,0.0329847072293769
400,30,0.16,7000001,0,1,"gfmla","oracle",0.694577387600484,0.0337193334185246,0.0341568216396691
400,30,0.16,7000001,0,1,"gfmla","mccs",0.70380676592702,0.035855774452695,0.0363618919329316
400,30,0.16,7000001,0,1,"ipw","naive",0.666895885652775,0.0363558263940758,0.0372046067881091
400,30,0.16,7000001,0,1,"ipw","oracle",0.719980952130598,0.0375620833249491,0.0386696969226884
400,30,0.16,7000001,0,1,"ipw","mccs",0.75500930288915,0.0421716609917266,0.043204121471899
400,30,0.16,7000001,0,1,"dr","naive",0.681575337249231,0.0378970710776329,0.0393185219833953
400,30,0.16,7000001,0,1,"dr","oracle",0.749130539336474,0.039896383469015,0.0426472127330362
400,30,0.16,7000001,0,1,"dr","mccs",0.777661223299965,0.0441547263064637,0.0459569484436206
400,30,0.16,7000001,1,1,"gfmla","naive",0.635363376515674,0.032586575780649,0.0329847072293769
400,30,0.16,7000001,1,1,"gfmla","oracle",0.694577387600484,0.0337193334185246,0.0341568216396691
400,30,0.16,7000001,1,1,"gfmla","mccs",0.70380676592702,0.035855774452695,0.0363618919329316
400,30,0.16,7000001,1,1,"ipw","naive",0.615987095588066,0.0351997556309042,0.0356387966400924
400,30,0.16,7000001,1,1,"ipw","oracle",0.672674559566115,0.0347376387412814,0.0354693087963733
400,30,0.16,7000001,1,1,"ipw","mccs",0.683723644904428,0.0414250966361594,0.042031764152306
400,30,0.16,7000001,1,1,"dr","naive",0.640449658007561,0.0329325178554583,0.0336296108946608
400,30,0.16,7000001,1,1,"dr","oracle",0.694560605681926,0.03193132962911,0.0329062195414061
400,30,0.16,7000001,1,1,"dr","mccs",0.717165468371641,0.0379506561693427,0.0388909422410014
